Committee,Size,Method,MRA,MRSPB_median,MRSPB_mean
claude_4_5_sonnet+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,AR,0.8640087929656275,0.0341726618705036,0.03447242206235013
claude_4_5_sonnet+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,SR,0.861810551558753,0.02218225419664269,0.022781774580335735
claude_4_5_sonnet+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,AR,0.8446243005595524,0.03237410071942446,0.03237410071942445
claude_4_5_sonnet+gemma_3_27b_it+qwen3_235b_instruct+qwen3_30b_instruct,4,SR,0.8873900879296562,0.019784172661870505,0.018585131894484415
claude_4_5_sonnet+gemma_3_27b_it+qwen3_235b_instruct+qwen3_30b_instruct,4,AR,0.8880895283772982,0.014388489208633087,0.017685851318944838
claude_4_5_sonnet+gemma_3_27b_it+qwen3_235b_instruct+qwen3_4b_instruct,4,SR,0.8845923261390888,0.014688249400479622,0.015287769784172666
claude_4_5_sonnet+gemma_3_27b_it+qwen3_235b_instruct+qwen3_4b_instruct,4,AR,0.8638089528377298,0.014088729016786566,0.019184652278177457
claude_4_5_sonnet+gemma_3_27b_it+qwen3_30b_instruct+qwen3_4b_instruct,4,SR,0.8804956035171863,0.02488009592326139,0.020983213429256593
claude_4_5_sonnet+gemma_3_27b_it+qwen3_30b_instruct+qwen3_4b_instruct,4,AR,0.8694044764188649,0.02517985611510791,0.023381294964028774
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+gpt_5,4,SR,0.91896482813749,-0.0005995203836930453,0.0023980815347721825
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+gpt_5,4,AR,0.2947641886490807,-0.003117505995203837,0.006774580335731415
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,4,SR,0.9120703437250199,-0.004596322941646681,0.0013988808952837741
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,4,AR,0.8789968025579536,0.0003996802557953618,0.012989608313349317
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,SR,0.8927857713828937,0.0015987210231814472,0.0048960831334932
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,AR,0.8635091926458833,-0.00019984012789768177,0.013289368505195843
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,4,SR,0.9107713828936851,0.0,0.005695443645083934
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,4,AR,0.8816946442845723,0.001798561151079136,0.014688249400479617
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,4,SR,0.9092725819344525,0.004796163069544366,0.008992805755395683
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,4,AR,0.896982414068745,0.005395683453237411,0.018285371702637887
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,4,SR,0.9026778577138289,0.011390887290167871,0.013788968824940052
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,4,AR,0.8671063149480416,0.0053956834532374095,0.01738609112709832
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct,4,SR,0.9167665867306155,-0.008593125499600323,-0.004396482813749005
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct,4,AR,0.29206634692246203,-0.005195843325339729,0.013089528377298161
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct,4,SR,0.89568345323741,3.469446951953614e-18,1.734723475976807e-18
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct,4,AR,0.290167865707434,-0.005595523581135092,0.012989608313349322
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+qwen3_235b_instruct,4,SR,0.9139688249400479,-0.005395683453237413,-0.0017985611510791403
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+qwen3_235b_instruct,4,AR,0.2915667466027178,0.0,0.017985611510791366
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+qwen3_30b_instruct,4,SR,0.9117705835331734,0.0,0.0014988009592326141
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+qwen3_30b_instruct,4,AR,0.29546362909672264,0.0,0.01858513189448441
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+qwen3_4b_instruct,4,SR,0.905775379696243,0.005395683453237411,0.0053956834532374095
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+qwen3_4b_instruct,4,AR,0.2905675459632294,0.0077937649880095924,0.022182254196642687
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,SR,0.8693045563549161,0.007913669064748205,0.016306954436450846
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,AR,0.8510191846522782,0.015467625899280576,0.02386091127098322
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,SR,0.8879896083133493,0.008393285371702645,0.016786570743405282
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,AR,0.8711031175059952,0.008992805755395683,0.019484412470023985
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,SR,0.8825939248601119,0.012589928057553958,0.023081534772182256
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,AR,0.8769984012789768,0.016187050359712234,0.02877697841726619
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,SR,0.8832933653077538,0.013189448441247007,0.022482014388489208
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,AR,0.85431654676259,0.01798561151079137,0.02937649880095923
claude_4_5_sonnet+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,SR,0.8738009592326139,0.018585131894484415,0.021882494004796166
claude_4_5_sonnet+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,AR,0.8595123900879297,0.021582733812949638,0.027577937649880094
claude_4_5_sonnet+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,SR,0.8720023980815348,0.023980815347721826,0.03147482014388489
claude_4_5_sonnet+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,AR,0.8628097521982414,0.0329736211031175,0.039268585131894476
claude_4_5_sonnet+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,SR,0.8626099120703438,0.022182254196642683,0.028177458033573136
claude_4_5_sonnet+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,AR,0.8450239808153477,0.030575539568345328,0.03597122302158274
claude_4_5_sonnet+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,4,SR,0.8884892086330936,0.01798561151079137,0.019784172661870505
claude_4_5_sonnet+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,4,AR,0.8882893685051958,0.014088729016786566,0.020683453237410068
claude_4_5_sonnet+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,4,SR,0.8851918465227818,0.014388489208633094,0.016786570743405275
claude_4_5_sonnet+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,4,AR,0.8646083133493205,0.01288968824940048,0.020083932853717026
claude_4_5_sonnet+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,4,SR,0.8814948041566747,0.02458033573141486,0.026678657074340518
claude_4_5_sonnet+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,4,AR,0.8696043165467626,0.02398081534772182,0.029376498800959223
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,4,SR,0.9043764988009593,-0.007993605115907272,-0.0070943245403677045
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,4,AR,0.2902677857713829,-0.013389288569144684,-0.013389288569144684
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,4,SR,0.8847921662669864,-0.005195843325339727,-0.0054956035171862495
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,4,AR,0.2886690647482014,-0.013589128697042365,-0.013589128697042365
claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_235b_instruct,4,SR,0.9017785771382894,-0.008633093525179854,-0.008333333333333331
claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_235b_instruct,4,AR,0.2904676258992806,-0.012949640287769784,-0.012949640287769784
claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_30b_instruct,4,SR,0.9008792965627498,-0.005995203836930453,-0.0056954436450839295
claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_30b_instruct,4,AR,0.2936650679456435,-0.013189448441247,-0.013189448441247
claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_4b_instruct,4,SR,0.893784972022382,-0.005035971223021585,-0.005035971223021585
claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_4b_instruct,4,AR,0.2888689048760991,-0.012949640287769784,-0.00935251798561151
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,SR,0.8801958433253397,-0.0109912070343725,-0.010991207034372502
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,AR,0.8490207833733013,-0.018984812150279782,-0.018685051958433258
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,SR,0.8979816147082335,-0.02378097521982414,-0.02228217426059153
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,AR,0.8638089528377298,-0.038968824940047955,-0.038369304556354906
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,SR,0.8971822541966427,-0.018784972022382093,-0.019084732214228614
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,AR,0.8749000799360511,-0.03677058353317346,-0.03737010391686651
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,SR,0.8921862509992007,-0.018784972022382093,-0.019684252597921663
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,AR,0.8484212629896083,-0.03617106314948042,-0.03497202238209433
claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,SR,0.8816946442845723,-0.020183852917665866,-0.01958433253397282
claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,AR,0.8508193445243805,-0.03597122302158274,-0.03657074340527579
claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,SR,0.8830935251798561,-0.01598721023181454,-0.01688649080735411
claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,AR,0.8613109512390088,-0.03577138289368506,-0.03547162270183854
claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,SR,0.872501998401279,-0.015187849720223821,-0.015787370103916863
claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,AR,0.8400279776179057,-0.03457234212629896,-0.033073541167066345
claude_4_5_sonnet+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,4,SR,0.89828137490008,-0.011990407673860913,-0.01079136690647482
claude_4_5_sonnet+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,4,AR,0.879396482813749,-0.021582733812949645,-0.022482014388489215
claude_4_5_sonnet+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,4,SR,0.8912869704236611,-0.010191846522781777,-0.008992805755395685
claude_4_5_sonnet+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,4,AR,0.8531175059952039,-0.02146282973621103,-0.019664268585131893
claude_4_5_sonnet+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,4,SR,0.8915867306155076,-0.004556354916067144,-0.005155875299760188
claude_4_5_sonnet+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,4,AR,0.8642086330935251,-0.01930455635491607,-0.01810551558752998
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,SR,0.8847921662669864,-0.012989608313349324,-0.012989608313349325
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,AR,0.28607114308553155,-0.024780175859312553,-0.024780175859312553
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,SR,0.9018784972022382,-0.022182254196642687,-0.023681055155875298
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,AR,0.28796962430055956,-0.04276578737010392,-0.04276578737010392
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,SR,0.9015787370103917,-0.019984012789768177,-0.019984012789768177
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,AR,0.29116706634692247,-0.04436450839328537,-0.04436450839328537
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,SR,0.8971822541966427,-0.021782573940847323,-0.020583533173461233
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,AR,0.28707034372502,-0.04356514788169465,-0.03996802557953638
claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,SR,0.8838928856914469,-0.021183053557154278,-0.021782573940847323
claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,AR,0.28577138289368503,-0.04316546762589928,-0.04316546762589928
claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,SR,0.8860911270983214,-0.01738609112709832,-0.018884892086330936
claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,AR,0.2890687450039968,-0.04476418864908074,-0.04476418864908074
claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,SR,0.8754996003197442,-0.014588329336530778,-0.017885691446842527
claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,AR,0.28507194244604317,-0.04396482813749001,-0.04006794564348522
claude_4_5_sonnet+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,4,SR,0.9006794564348521,-0.01390887290167866,-0.014508393285371705
claude_4_5_sonnet+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,4,AR,0.2907673860911271,-0.026139088729016786,-0.026139088729016786
claude_4_5_sonnet+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,4,SR,0.8942845723421263,-0.013069544364508398,-0.012769784172661875
claude_4_5_sonnet+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,4,AR,0.2868705035971223,-0.025659472422062353,-0.02176258992805756
claude_4_5_sonnet+gpt_5+qwen3_30b_instruct+qwen3_4b_instruct,4,SR,0.8948840927258194,-0.007793764988009589,-0.009592326139088725
claude_4_5_sonnet+gpt_5+qwen3_30b_instruct+qwen3_4b_instruct,4,AR,0.28966826538768986,-0.026378896882494007,-0.02248201438848921
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,SR,0.8685051958433253,-0.013669064748201433,-0.011870503597122295
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,AR,0.8469224620303757,-0.016666666666666666,-0.014568345323741006
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,SR,0.8644084732214229,-0.013309352517985616,-0.013309352517985618
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,AR,0.8528177458033573,-0.017386091127098317,-0.016486810551558748
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,SR,0.8560151878497202,-0.014268585131894482,-0.014868105515587527
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,AR,0.8341326938449241,-0.014028776978417264,-0.014328537170263786
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,SR,0.8789968025579536,-0.014148681055155876,-0.011151079136690648
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,AR,0.8704036770583533,-0.018824940047961623,-0.016726618705035962
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,SR,0.8761990407673861,-0.01546762589928058,-0.013669064748201442
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,AR,0.8493205435651479,-0.01402877697841726,-0.01402877697841726
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,SR,0.875599520383693,-0.013669064748201443,-0.013369304556354922
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,AR,0.8538169464428457,-0.016067146282973625,-0.01666666666666667
claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,SR,0.8695043964828137,-0.003237410071942448,-0.005035971223021584
claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,4,AR,0.8600119904076738,-0.010671462829736203,-0.010971223021582727
claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,SR,0.8586131095123901,-0.0050359712230215944,-0.0077338129496403
claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,4,AR,0.841726618705036,-0.008752997601918465,-0.008453237410071944
claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,SR,0.8591127098321343,-0.006115107913669062,-0.008812949640287766
claude_4_5_sonnet+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,AR,0.8454236610711431,-0.008393285371702634,-0.010491606714628295
claude_4_5_sonnet+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,SR,0.8784972022382095,0.001627269612881125,0.0007279890373415605
claude_4_5_sonnet+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,4,AR,0.8638089528377298,-0.003254539225762257,-0.0032545392257622534
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss,4,SR,0.9050759392486011,0.026036313806098,0.028434395340870177
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss,4,AR,0.904476418864908,0.03057553956834532,0.0329736211031175
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5,4,SR,0.9039768185451639,0.025693730729701963,0.0170006851661528
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5,4,AR,0.8960831334932055,0.030061664953751288,0.021068859198355605
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct,4,SR,0.8958832933653078,0.034001370332305575,0.033701610140459054
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct,4,AR,0.9002797761790567,0.03597122302158274,0.0353717026378897
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct,4,SR,0.8887889688249401,0.03537170263788968,0.03956834532374101
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct,4,AR,0.8962829736211031,0.035971223021582746,0.04196642685851319
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct,4,SR,0.8962829736211031,0.037370103916866515,0.036470823341326945
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct,4,AR,0.9002797761790567,0.03796962430055956,0.0373701039168665
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_30b_instruct,4,SR,0.893185451638689,0.037569944044764186,0.04356514788169464
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_30b_instruct,4,AR,0.8999800159872102,0.03976818545163868,0.04576338928856914
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_4b_instruct,4,SR,0.8909872102318146,0.03657074340527577,0.0434652278177458
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_4b_instruct,4,AR,0.8990807354116707,0.03916866506794564,0.0451638689048761
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+gpt_5,4,SR,0.9194644284572342,0.005652620760534428,0.005053100376841382
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+gpt_5,4,AR,0.9030775379696243,0.004196642685851321,0.004496402877697843
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,4,SR,0.9021782573940847,0.013069544364508398,0.01157074340527578
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,4,AR,0.9075739408473221,0.015587529976019178,0.01378896882494004
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,SR,0.9007793764988009,0.011990407673860913,0.014688249400479617
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,AR,0.9045763389288569,0.018465227817745795,0.0172661870503597
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct,4,SR,0.9117705835331734,0.009292565947242204,0.011690647482014389
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct,4,AR,0.9159672262190248,0.013489208633093525,0.01288968824940048
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_30b_instruct,4,SR,0.903277378097522,0.01648681055155876,0.01618705035971224
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_30b_instruct,4,AR,0.9079736211031175,0.023381294964028777,0.020683453237410068
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_4b_instruct,4,SR,0.9002797761790567,0.01948441247002397,0.02008393285371702
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_4b_instruct,4,AR,0.9087729816147082,0.024280575539568347,0.022482014388489208
gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct,4,SR,0.9045763389288569,0.00863309352517986,0.0023381294964028784
gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct,4,AR,0.8806954436450839,0.010911270983213425,0.0037170263788968757
gemma_3_12b_it+gemma_3_27b_it+gpt_5+llama_4_scout_17b_16e_instruct,4,SR,0.9023780975219824,0.013309352517985616,0.006714628297362118
