Committee,Size,Method,MRA,MRSPB_median,MRSPB_mean,MRSPB_median_aware,MRSPB_mean_aware
gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,3,SR,0.8745003996802558,0.007194244604316544,0.013704591882049916,0.010620075368276805,0.01745032545392258
gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,3,AR,0.886290967226219,0.005062616573407938,0.014042099653610446,0.008564576909900659,0.017899965741692364
gemma_3_27b_it+qwen3_235b_instruct+qwen3_30b_instruct,3,SR,0.8958832933653078,0.00945909938715693,0.0076827426947330925,0.011990407673860906,0.009934909215484752
gemma_3_27b_it+qwen3_235b_instruct+qwen3_30b_instruct,3,AR,0.9010791366906474,0.006927791100452968,0.006483701927347009,0.009292565947242204,0.008593125499600321
gemma_3_27b_it+qwen3_235b_instruct+qwen3_4b_instruct,3,SR,0.8954836131095124,0.007993605115907285,0.0078159694466649,0.010341726618705041,0.009977732100034262
gemma_3_27b_it+qwen3_235b_instruct+qwen3_4b_instruct,3,AR,0.8984812150279776,0.006261657340794036,0.005817568167688081,0.008543165467625902,0.007808039282859433
gemma_3_27b_it+qwen3_30b_instruct+qwen3_4b_instruct,3,SR,0.886990407673861,0.009992006394884081,0.016298072652988715,0.012589928057553962,0.019869818430969518
gemma_3_27b_it+qwen3_30b_instruct+qwen3_4b_instruct,3,AR,0.8992805755395683,0.007727151612043695,0.014921396216360234,0.010041966426858506,0.018285371702637884
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,3,SR,0.907673860911271,-0.0047961630695443624,0.015205613287148057,-0.0008992805755395628,0.01905618362452895
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,3,AR,0.9085731414868106,-0.004436450839328546,0.015609734434674486,-0.0004496402877697814,0.01957005823912299
gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,3,SR,0.9136690647482014,0.00047961630695442237,0.01840749622524203,0.006294964028776981,0.023110083361881927
gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,3,AR,0.906374900079936,0.002517985611510787,0.018069988453681494,0.007943645083932846,0.022696128811236713
gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,3,SR,0.9185651478816946,-0.005995203836930439,0.008055777600142111,-0.0017129153819801304,0.010270355144455864
gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,3,AR,0.9180655475619505,-0.003237410071942448,0.007447375432986948,-0.0019484412470023998,0.009513817517414638
gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,3,SR,0.9098721023181455,0.006128430588862241,0.01973088196109778,0.013018156903048986,0.02507279890373416
gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,3,AR,0.9091726618705036,0.006394884092725817,0.020876632027711155,0.013532031517643026,0.026521639830992344
gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,3,SR,0.9118705035971223,0.008393285371702641,0.02069011457500666,0.015416238437821195,0.02630752540824484
gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,3,AR,0.9115707434052758,0.006261657340794036,0.02106759037214673,0.013360739979445008,0.026792851433139198
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,3,SR,0.8886890487609912,0.006474820143884896,0.020836664002131623,0.013056221689315223,0.02594749597147679
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,3,AR,0.8886890487609912,0.0034772182254196593,0.018571809219291236,0.009992006394884081,0.02339081116059533
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,3,SR,0.8985811350919265,-0.01532107647215561,0.007736033395505816,-0.01113394998287083,0.009770754824711661
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,3,AR,0.9000799360511591,-0.015947242206235,0.007340794031441523,-0.012440047961630701,0.00927115450496746
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,3,SR,0.8965827338129496,0.007194244604316544,0.018567368327560174,0.01267557382665295,0.023488352175402533
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,3,AR,0.9012789768185452,0.007194244604316544,0.01865174527045031,0.01267557382665295,0.02360254653420121
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,3,SR,0.8938848920863309,0.007460698108180133,0.017603694821920254,0.01250428228845496,0.022275037113166613
gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,3,AR,0.8964828137490009,0.008792965627498012,0.01987743138822275,0.014559780746831119,0.025165581820258087
gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,3,SR,0.8936850519584333,-0.0015587529976019143,0.013913313793409723,0.0022482014388489208,0.017707262761219592
gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,3,AR,0.8918864908073542,0.00023980815347721118,0.01469046984634515,0.004046762589928046,0.018706463400708
gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,3,SR,0.8848920863309353,0.00826005861977086,0.025748290256683543,0.016615279205207265,0.03273809523809523
gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,3,AR,0.8960831334932055,0.0047961630695443624,0.027067235100808246,0.013874614594039048,0.03440105058810095
gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,3,SR,0.8759992006394884,0.004263256061817225,0.02382094324540369,0.012161699212058938,0.030290053671348644
gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,3,AR,0.8849920063948841,0.004396482813748992,0.02733368860467181,0.013532031517643053,0.0347507708119219
gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,3,SR,0.8952837729816147,0.009992006394884081,0.01882938093969268,0.01678657074340527,0.023923718168322474
gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,3,AR,0.9011790567545963,0.007194244604316544,0.018518518518518507,0.014238609112709827,0.02370960374557496
gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,3,SR,0.8962829736211031,0.007593924860111914,0.017630340172306604,0.013788968824940045,0.022324997145141023
gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,3,AR,0.8981814548361311,0.005861977084998665,0.017141842081890044,0.012589928057553948,0.02203951124814434
gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,3,SR,0.888189448441247,0.007460698108180133,0.027311484146016526,0.014538369304556362,0.03378725590955807
gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,3,AR,0.8994804156674661,0.008126831867839052,0.02975397459809929,0.015887290167865706,0.03679913212287313
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,3,SR,0.8996802557953637,-0.00911270983213431,-0.007274180655475635,-0.009992006394884102,-0.008609778843591804
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,3,AR,0.8972821742605915,-0.009712230215827344,-0.004996003197442045,-0.010391686650679459,-0.005978550492938983
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,3,SR,0.9066746602717826,-0.007993605115907264,-0.009059419131361572,-0.010106200753682779,-0.011412298732442622
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,3,AR,0.9075739408473221,-0.007727151612043695,-0.00933031352695621,-0.010106200753682765,-0.011762018956263555
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,3,SR,0.9039768185451639,-0.0046629363176125815,-0.007869260147437602,-0.007194244604316544,-0.00994204636290967
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,3,AR,0.908273381294964,-0.0047961630695443624,-0.00683453237410072,-0.007194244604316544,-0.008635948384149826
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,3,SR,0.9046762589928058,-0.0023980815347721812,-0.005431210587085883,-0.0047961630695443624,-0.006873072970195272
gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,3,AR,0.9054756195043965,-0.005062616573407938,-0.006163957722710722,-0.007022953066118526,-0.007786627840584671
gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,3,SR,0.9071742605915267,-0.007553956834532374,-0.004876099120703435,-0.008564576909900652,-0.006102261048304217
gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,3,AR,0.905775379696243,-0.009952038369304556,-0.006745714539479523,-0.011133949982870851,-0.008457519698526893
gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,3,SR,0.895083932853717,-0.0023980815347721812,-0.004876099120703438,-0.003768413840356283,-0.006152221080278635
gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,3,AR,0.9060751398880895,-0.00023980815347722506,-0.00391686650679457,-0.0011990407673860837,-0.004946043165467623
gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,3,SR,0.8865907274180655,-0.005635491606714622,-0.0036326494360067484,-0.0061450839328537135,-0.00458918579422176
gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,3,AR,0.8957833733013589,-0.00383693045563549,-0.0015853983479882743,-0.003597122302158265,-0.0020198127212515634
gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,3,SR,0.9087729816147082,-0.005195843325339726,0.0003730349054090083,-0.005245803357314137,0.00019984012789768754
gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,3,AR,0.9136690647482014,-0.002158273381294956,-0.0020516919797495376,-0.0035971223021582788,-0.0023980815347721973
gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,3,SR,0.9085731414868106,-0.004676258992805764,-0.0018696154187760976,-0.005845323741007193,-0.0022981614708233408
gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,3,AR,0.9102717825739408,-0.00383693045563549,-0.004876099120703438,-0.0061450839328537205,-0.005645483613109524
gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,3,SR,0.9003796962430056,0.006128430588862241,0.003925748290256682,0.006294964028776981,0.004296562749800166
gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,3,AR,0.9092725819344525,0.0029309885424993187,0.0008348876454391992,0.0028477218225419626,0.000749400479616307
llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,3,SR,0.8851918465227818,-0.010658140154543028,-0.008189004352073889,-0.01250428228845496,-0.009630390925354957
llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,3,AR,0.8892885691446842,-0.013429256594724229,-0.009618971489475088,-0.015321076472155623,-0.011470188928222507
llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,3,SR,0.8757993605115907,-0.006661337596589392,-0.007895905497823956,-0.009249743062692689,-0.009211678276426468
llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,3,AR,0.8876898481215028,0.0023980815347721812,-0.0035971223021582697,0.0005138746145940398,-0.004047555606308599
llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,3,SR,0.8668065547561951,-0.00047961630695443624,-0.0036948219202415874,0.0,-0.004110996916752309
llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,3,AR,0.8805955235811351,0.0026378896882494063,-0.002238209432454031,0.003083247687564239,-0.002436146321038409
llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,3,SR,0.8928856914468425,-0.012922994937383442,-0.008575361932676087,-0.015287769784172678,-0.010491606714628307
llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,3,AR,0.8997801758593126,-0.01738609112709831,-0.011213251620925476,-0.019334532374100724,-0.013339328537170264
llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,3,SR,0.8911870503597122,-0.012256861177724496,-0.008610889066524569,-0.014238609112709827,-0.010391686650679457
llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,3,AR,0.892585931254996,-0.015587529976019171,-0.011457500666133753,-0.017835731414868106,-0.013539168665067948
llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,3,SR,0.8854916067146283,0.002531308286703976,-0.0037481126210142956,0.0,-0.005095923261390886
llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,3,AR,0.8954836131095124,0.003463895550226484,-0.0027666755484501288,0.0010491606714628232,-0.00394684252597922
llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,3,SR,0.88189448441247,-0.0015587529976019143,-0.003717026378896882,-0.0031474820143884835,-0.0042466027178257384
llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,3,AR,0.8929856115107914,-0.0005995203836930418,-0.0035749178435029636,-0.0022482014388489208,-0.0040467625899280645
llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,3,SR,0.8724020783373302,-0.0031175059952038287,-0.004503064215294427,-0.004796163069544376,-0.005195843325339733
llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,3,AR,0.8842925659472423,-0.0026378896882493924,-0.005364597211119981,-0.004646282973621102,-0.006145083932853711
llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,3,SR,0.8691047162270183,0.005062616573407952,0.0030153654853894755,0.004946043165467637,0.003297362110311758
llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,3,AR,0.8859912070343725,0.005195843325339733,0.005022648547828412,0.005545563549160679,0.0057454036770583595
qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,3,SR,0.8887889688249401,0.008393285371702641,0.00399680255795364,0.008393285371702641,0.00399680255795364
qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,3,AR,0.8972821742605915,0.0055955235811350895,-0.0015987210231814587,0.0055955235811350895,-0.0015987210231814587
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss,4,SR,0.9050759392486011,0.03170796695976552,0.02974620303756994,0.031924460431654686,0.03285050531003769
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss,4,AR,0.904476418864908,0.03590460964561685,0.033673061550759394,0.03657074340527578,0.03747002398081535
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct,4,SR,0.8958832933653078,0.03297362110311751,0.02940647482014389,0.032074340527577946,0.03225633778691333
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct,4,AR,0.9002797761790567,0.03490540900612842,0.03088529176658672,0.03402278177458034,0.033910371702637894
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct,4,SR,0.8887889688249401,0.034439115374367175,0.0353017585931255,0.03627098321342926,0.04024280575539568
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct,4,AR,0.8962829736211031,0.03450572875033307,0.037120303756994405,0.036570743405275774,0.042416067146282974
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct,4,SR,0.8962829736211031,0.03250732747135625,0.028677058353317346,0.031474820143884905,0.03204936051159074
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct,4,AR,0.9002797761790567,0.03337330135891288,0.029642952304822816,0.03222422062350121,0.03306105115907275
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_30b_instruct,4,SR,0.893185451638689,0.0330402344790834,0.03587130295763388,0.03492206235011991,0.04157923661071143
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_30b_instruct,4,AR,0.8999800159872102,0.035305089261923786,0.03800293098854249,0.03776978417266187,0.044264588329336524
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_4b_instruct,4,SR,0.8909872102318146,0.032174260591526775,0.03603783639754862,0.03477218225419663,0.04211630695443644
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+qwen3_4b_instruct,4,AR,0.8990807354116707,0.03470556887823073,0.03743671729283239,0.037020383693045555,0.04355265787370104
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,4,SR,0.9021782573940847,0.009379163335997878,0.008749666933120171,0.010277492291880786,0.010448783830078794
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,4,AR,0.9075739408473221,0.010804689581667998,0.010025313082867039,0.012161699212058924,0.012247344981157931
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,SR,0.9007793764988009,0.010358379962696517,0.012216893152144958,0.01344638574854402,0.015116478245974648
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,AR,0.9045763389288569,0.01721289634958699,0.015054622968292023,0.021068859198355598,0.018799246317231923
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct,4,SR,0.9117705835331734,0.00367039701572075,0.007297495337063682,0.00599520383693046,0.009249743062692703
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct,4,AR,0.9159672262190248,0.008313349320543569,0.008852917665867308,0.009592326139088728,0.011169635719995432
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_30b_instruct,4,SR,0.903277378097522,0.01312283506528112,0.011414201971755942,0.016758022153705622,0.014759620874728804
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_30b_instruct,4,AR,0.9079736211031175,0.01911803890221158,0.015107913669064759,0.02395226675802216,0.01959860682882266
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_4b_instruct,4,SR,0.9002797761790567,0.014654942712496663,0.014022115640820672,0.019341669521525637,0.018363880324311983
gemma_3_12b_it+gemma_3_27b_it+gpt_120b_oss+qwen3_4b_instruct,4,AR,0.9087729816147082,0.019717559285904615,0.016739941380229155,0.025279776179056763,0.02184680826767158
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,SR,0.8805955235811351,0.015394351185718087,0.012996269650945906,0.01875642343268242,0.016358341897910238
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,AR,0.887589928057554,0.017006394884092724,0.012210231814548361,0.02012675573826652,0.015330592668722158
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,SR,0.8939848121502798,0.006661337596589385,0.006121769251265646,0.007508279091012898,0.006880210117620189
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,AR,0.8996802557953637,0.004396482813748999,0.0058653077537969625,0.005024551787141715,0.006366335503026149
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,SR,0.8911870503597122,0.015187849720223821,0.009978683719690913,0.016957862281603286,0.012332990750256935
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,AR,0.9005795363709033,0.019384492406075142,0.012430055955235816,0.02192531688934566,0.015630352860568682
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,SR,0.8871902478017586,0.017252864375166523,0.010981215027977614,0.019298846636976133,0.013846066004339385
gemma_3_12b_it+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,AR,0.8964828137490009,0.019650945909938718,0.0130662136957101,0.022410642914240025,0.01655818202580792
gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,SR,0.8841926458832934,0.012903010924593651,0.010814681588062881,0.014645426515930107,0.013482071485668603
gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,AR,0.8922861710631494,0.01580735411670664,0.011400879296562756,0.017471736896197333,0.01421719767043508
gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,SR,0.8765987210231815,0.017519317879030112,0.017122968292033046,0.02313863195158159,0.022489151535914128
gemma_3_12b_it+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,AR,0.8945843325339728,0.018118838262723147,0.018245403677058347,0.024052186821970994,0.0239308553157474
